timestamp,polygon_id,polygon_name,latitude,longitude,soil_moisture,soil_temp_surface,soil_temp_10cm
2024-01-29 01:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.328,16.0,12.2
2024-01-29 02:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,14.4,12.4
2024-01-29 03:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,13.1,12.4
2024-01-29 04:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,12.2,12.4
2024-01-29 05:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,11.6,12.3
2024-01-29 06:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,11.0,12.2
2024-01-29 07:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,10.6,12.1
2024-01-29 08:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,10.1,11.9
2024-01-29 09:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,9.8,11.8
2024-01-29 10:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,9.4,11.6
2024-01-29 11:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,9.2,11.4
2024-01-29 12:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.329,8.9,11.2
2024-01-29 13:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.328,9.1,11.1
2024-01-29 14:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.328,8.8,10.9
2024-01-29 15:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.328,8.5,10.8
2024-01-29 16:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.328,8.8,10.6
2024-01-29 17:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.328,10.4,10.6
2024-01-29 18:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.327,12.5,10.6
2024-01-29 19:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.326,14.4,10.8
2024-01-29 20:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.325,16.0,11.1
2024-01-29 21:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.324,17.2,11.5
2024-01-29 22:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.323,17.9,11.9
2024-01-29 23:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.322,18.0,12.3
2024-01-30 00:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.321,17.5,12.6
2024-01-30 01:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.315,16.2,12.7
2024-01-30 02:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.315,14.5,12.9
2024-01-30 03:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.315,13.2,12.9
2024-01-30 04:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,12.4,12.8
2024-01-30 05:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,11.6,12.7
2024-01-30 06:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,11.2,12.6
2024-01-30 07:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,11.0,12.4
2024-01-30 08:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,10.6,12.3
2024-01-30 09:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,10.4,12.1
2024-01-30 10:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,10.1,12.0
2024-01-30 11:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,9.9,11.8
2024-01-30 12:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,9.6,11.6
2024-01-30 13:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.315,10.7,11.6
2024-01-30 14:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,10.4,11.5
2024-01-30 15:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,10.4,11.4
2024-01-30 16:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.316,10.5,11.4
2024-01-30 17:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.315,11.3,11.3
2024-01-30 18:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.315,12.7,11.4
2024-01-30 19:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.314,14.2,11.5
2024-01-30 20:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.313,15.6,11.7
2024-01-30 21:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.312,16.6,12.0
2024-01-30 22:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,17.1,12.3
2024-01-30 23:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,17.0,12.6
2024-01-31 00:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.309,16.2,12.9
2024-01-31 01:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,15.3,12.7
2024-01-31 02:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,13.8,12.8
2024-01-31 03:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,12.8,12.8
2024-01-31 04:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,12.4,12.7
2024-01-31 05:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,12.4,12.6
2024-01-31 06:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,12.2,12.6
2024-01-31 07:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,12.1,12.6
2024-01-31 08:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,11.9,12.4
2024-01-31 09:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,11.6,12.4
2024-01-31 10:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,11.6,12.3
2024-01-31 11:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,11.6,12.2
2024-01-31 12:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.298,11.4,12.1
2024-01-31 13:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.295,11.0,12.1
2024-01-31 14:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.295,10.7,11.9
2024-01-31 15:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.295,10.3,11.9
2024-01-31 16:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.303,9.9,11.7
2024-01-31 17:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.307,9.4,11.6
2024-01-31 18:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,9.4,11.4
2024-01-31 19:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,9.4,11.2
2024-01-31 20:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,9.8,11.1
2024-01-31 21:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,9.9,11.1
2024-01-31 22:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,10.0,11.0
2024-01-31 23:00:00,field1,Evergreen San Jose Field (CA),37.508,-121.492,0.31,10.1,10.9
